ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
26217,Number of inputs,Connection,Number of inputs.,Part,Integer,Not defined,"Yes, 50",No,FUNC_ARTICLE_NUMBER_OF_INPUTS
26220,Type of flow,Connection,"The way in which a medium (e.g., liquid or gas) flows through a system or component. The value can be specified as mass flow or volume flow.",Part,Value with unit,Flow rate,"Yes, 50",No,FUNC_ARTICLE_TYPE_OF_FLOW
26222,Retention volume,Connection,Volume which a container or a device can receive for collecting excess fluids or materials. This is relevant to prevent leaks or overflows.,Part,Value with unit,Volume,"Yes, 50",No,FUNC_ARTICLE_COLLECTION_VOLUME
26224,Reception volume,Connection,Volume which a container or a device can receive for collecting a specific amount of fluids or materials. This is relevant for the capacity and storage of materials.,Part,Value with unit,Volume,"Yes, 50",No,FUNC_ARTICLE_ABSORPTION_VOLUME
26228,BACnet,Connection,"Specification whether a device or system supports the BACnet protocol. Possible specifications are, for example, the BACnet version, BACnet object types, communication interfaces or certifications. BACnet (Building Automation and Control Networks) is a data transfer protocol for building automation and building control.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_BACNET
26231,Provision of cable gland,Connection,Specifies who is responsible for the provision of the cable gland. The cable gland can be provided as a separate component or can already be included in the scope of delivery of a device or system.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_PROVISION_OF_THE_CABLE_GLAND
26233,Provision of cable,Connection,Specifies who is responsible for the provision of the cable. The cable can be provided as a separate component or can already be included in the scope of delivery of a device or system.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_PROVISION_OF_THE_CABLE
26235,Rated apparent power,Connection,"Power specification of the manufacturer, which results from the root mean square values of the electric current and voltage and is composed of an active power component and a reactive power component and was determined under specified conditions and rules. It identifies the power to be supplied or to be output of an electrical device.",Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_RATED_APPARENT_POWER
26238,Operating temperature,Connection,Temperature range in which a device can be operated safely and reliably taking into account the ambient temperature.,Part,Value with unit,Temperature,"Yes, 50",No,FUNC_ARTICLE_OPERATING_TEMPERATURE
26240,"Operating temperature, max.",Connection,Maximum temperature at which a device can be operated safely and reliably.,Part,Value with unit,Temperature,"Yes, 50",No,FUNC_ARTICLE_OPERATING_TEMPERATURE_MAX
26242,"Operating temperature, min.",Connection,Minimum temperature at which a device can be operated safely and reliably.,Part,Value with unit,Temperature,"Yes, 50",No,FUNC_ARTICLE_OPERATING_TEMPERATURE_MIN
26244,Fire protection properties,Connection,"Specifies which fire protection properties the object, for example a device or a cable bundling tube, fulfills.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_FIRE_PROTECTION_PROPERTIES
26246,CO2 emission,Connection,Specification of carbon dioxide emission in milligrams per kilowatt-hour. The emission data for air emissions are specified in the unit E3 kg/TJ. They can be converted into the more common unit g/kWh by multiplying by the factor 3.6.,Part,Value with unit,Emission,"Yes, 50",No,FUNC_ARTICLE_CO2_EMISSION
26248,Torque,Connection,Measured torque of the motor.,Part,Value with unit,Work,"Yes, 50",No,FUNC_ARTICLE_TORQUE_
26250,Torque (at max. rotation speed),Connection,Torque at the maximum permissible output speed of the drive engine.,Part,Value with unit,Work,"Yes, 50",No,FUNC_ARTICLE_TORQUE_AT_MAX_SPEED
26252,Torque (at min. rotation speed),Connection,Torque at the minimum permissible output speed of the drive engine.,Part,Value with unit,Work,"Yes, 50",No,FUNC_ARTICLE_TORQUE_AT_MIN_SPEED
26254,"Torque, max.",Connection,Maximum mechanically permissible torque that the motor can output to the output shaft.,Part,Value with unit,Work,"Yes, 50",No,FUNC_ARTICLE_TORQUE_MAX_
26256,"Rotation speed, max.",Connection,Maximum permitted rotational speed for a tool or a tool holder.,Part,Value with unit,Frequency,"Yes, 50",No,FUNC_ARTICLE_SPEED_MAX
26258,"Rotation speed, min.",Connection,Minimum possible rotation speed at which a motor can be operated continuously at the thermally permissible rated operating point.,Part,Value with unit,Frequency,"Yes, 50",No,FUNC_ARTICLE_SPEED_MIN
26260,Pressure level,Connection,"Maximum pressure load that an item or material can withstand without being damaged. This specification is important for components that are operated in pressure systems or under high pressure, such as pipes, valves or pressure vessels. The pressure level is usually expressed in bar or pascal (Pa).",Part,Value with unit,Pressure,"Yes, 50",No,FUNC_ARTICLE_PRESSURE_STAGE
26262,Pressure level of secondary housing,Connection,Specification of the nominal pressure of the secondary housing of a process measuring instrument.,Part,Value with unit,Pressure,"Yes, 50",No,FUNC_ARTICLE_SECONDARY_CASING_PRESSURE_STAGE
26264,Flow rate (operating / standard volume flow),Connection,"Substance quantity per time unit stated as operating or standard flow rate. The most common unit for a flow rate is cubic meters per second (m³/s). For certain orders of magnitude or applications, other units are also customary, for example milliliters per minute.",Part,Value with unit,Flow rate,"Yes, 50",No,FUNC_ARTICLE_FLOW_RATE_OPERATING_NORMAL_VOLUME_FLOW
26266,Flow rate,Connection,Quotient of the volume of a substance flowing through the device and the time required for this.,Part,Value with unit,Flow rate,"Yes, 50",No,FUNC_ARTICLE_FLOW_RATE
26268,Flow direction: Operating flow direction,Connection,"Direction of flow of a hydraulic device during the normal operation of a system. This specification is relevant for the correct function and efficiency of measuring instruments and control valves, which possibly must only work in a specific direction.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_FLOW_DIRECTION
26270,Throughput,Connection,Quantity that is processed or transferred within a specified time period through a predefined limit. Kvs value of the valve in cubic meters per hour (m³/h).,Part,Value with unit,Flow rate,"Yes, 50",No,FUNC_ARTICLE_THROUGHPUT
26272,Effective delivery amount,Connection,Volume of material dispensed per time unit.,Part,Value with unit,Quantity,"Yes, 50",No,FUNC_ARTICLE_EFFECTIVE_DELIVERY_RATE
26274,Mounting configuration,Connection,"Specific manner in which a part is installed or mounted. This includes, for example, the positioning, the alignment or the placement within a predefined geometric shape.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_MOUNTING_FORM
26276,Mounting length,Connection,"Total length (in mm) of the part of a device or component that is located within a container, for example the length of a sensor.",Part,Value with unit,Length,"Yes, 50",No,FUNC_ARTICLE_INSTALLATION_LENGTH
26278,Mounting length: Protective tube,Connection,Mounting length of the protective tube (in mm).,Part,Value with unit,Length,"Yes, 50",No,FUNC_ARTICLE_FITTING_LENGTH_OF_THE_PROTECTION_TUBE
26280,Input flow rate,Connection,Flow rate flowing through the input connection.,Part,Value with unit,Flow rate,"Yes, 50",No,FUNC_ARTICLE_INPUT_VOLUME_FLOW
26282,Unit,Connection,Specifies the measuring unit.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_UNIT
26284,Operating mode,Connection,The way in which a product or service is used.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_TYPE_OF_USE
26286,Operating area,Connection,"Recommended area of use, e.g., indoor or outdoor area.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_RANGE_OF_APPLICATION
26288,Operating area: Cable,Connection,Foreseen operating area of the cable.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_APPLICATION_AREA_OF_THE_CABLE
26290,Possible uses,Connection,"Application areas or types of usage for which a product or a component is suitable. Example: Residential area, industry, office.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_POSSIBLE_APPLICATIONS
26292,Operating location,Connection,"Physical locations or environments for which a product or component is suitable. Example: Outdoor area, indoor area.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_LOCATION
26294,Duty cycle,Connection,The ratio of the switch-on time to the total time for a predetermined time interval.,Part,Value with unit,Time,"Yes, 50",No,FUNC_ARTICLE_DUTY_CYCLE
26296,Inrush current,Connection,Electrical current that flows when the device is switched on.,Part,Value with unit,Amperage,"Yes, 50",No,FUNC_ARTICLE_INRUSH_CURRENT
26300,Dynamic viscosity range: End value,Connection,Highest value of the dynamic viscosity specified for a particular product or material. The dynamic viscosity is a measure of the viscosity of a fluid and is measured in pascal seconds (Pa·s).,Part,Value with unit,Dynamic viscosity,"Yes, 50",No,FUNC_ARTICLE_END_VALUE_OF_THE_DYNAMIC_VISCOSITY_RANGE
26302,Energy efficiency class,Connection,"Assessment scale that shows how much energy an electrical device uses compared to other devices. The energy efficiency class can be determined, for example, in accordance with the EU-wide standard method ""Energy Label Classification"" and can be specified in the graduations A to G.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_ENERGY_EFFICIENCY_CLASS
26304,Energy efficiency class (motor),Connection,Characterization of the energy efficiency of electric motors in accordance with international standards.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_ENERGY_EFFICIENCY_CLASS_MOTOR
26306,Energy efficiency class CN,Connection,"Energy efficiency class for China. In China, energy efficiency is often indicated by the China Energy Label (CEL).",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_ENERGY_EFFICIENCY_CLASS_CN
26308,Energy efficiency class US,Connection,Energy efficiency class for the United States. There are three different energy efficiency classes in the United States: 1. DOA standard: Minimum standard that must be met. 2. Energy Star: Energy-efficient devices. 3. Most efficient: Especially energy-efficient devices.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_ENERGY_EFFICIENCY_CLASS_US
26310,Nominal pressure series,Connection,"Defined, agreed graduation series for maximum permissible working pressures.",Part,Value with unit,Not defined,"Yes, 50",No,FUNC_ARTICLE_NOMINAL_PRESSURE_SERIES
26312,Nominal current,Connection,Nominal current of electrical consumers. Current that flows through an electric device when it is operated with the nominal voltage and emits its nominal power.,Part,Value with unit,Amperage,"Yes, 50",No,FUNC_ARTICLE_NOMINAL_CURRENT
26314,Start-up time,Connection,Time required for the maximum permissible starting current to accelerate the rotor of a synchronous or asynchronous motor from standstill to the set rotation speed.,Part,Value with unit,Time,"Yes, 50",No,FUNC_ARTICLE_RUN_UP_TIME
26319,Replacement part: Original part,Connection,Type designation of the original part for which this part is offered as a replacement.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_REPLACEMENT_FOR_PRODUCT
26323,Volume capacity,Connection,Usable volume of the container.,Part,Value with unit,Volume,"Yes, 50",No,FUNC_ARTICLE_CAPACITY
26325,Transport capacity,Connection,Volume of material or fluid that can be conveyed per unit of time.,Part,Value with unit,Flow rate,"Yes, 50",No,FUNC_ARTICLE_PUMPING_CAPACITY
26327,Transport capacity of the operating fluid,Connection,Volume of the operating fluid that flows through the device per unit of time.,Part,Value with unit,Flow rate,"Yes, 50",No,FUNC_ARTICLE_PUMPING_CAPACITY_OF_THE_OPERATING_LIQUID
26329,Transport volume,Connection,Volume of the material or liquid that can or should be conveyed.,Part,Value with unit,Flow rate,"Yes, 50",No,FUNC_ARTICLE_PUMPING_VOLUME
26331,"Frequency range, max.",Connection,Maximum frequency that a device or system can process or generate. This specification is made in Hertz (Hz) or Kilohertz (kHz) and specifies the upper limit of the frequency range in which the device can operate effectively.,Part,Value with unit,Frequency,"Yes, 50",No,FUNC_ARTICLE_FREQUENCY_RANGE_MAX
26333,"Frequency range, min.",Connection,Minimum frequency that a device or system can process or generate. This specification is made in Hertz (Hz) or Kilohertz (kHz) and specifies the lower limit of the frequency range in which the device can operate effectively.,Part,Value with unit,Frequency,"Yes, 50",No,FUNC_ARTICLE_FREQUENCY_RANGE_MIN
26335,Frequency,Connection,Number of oscillations or cycles per second of a periodic signal or a wave. The value is measured in Hertz (Hz).,Part,Value with unit,Frequency,"Yes, 50",No,FUNC_ARTICLE_FREQUENCY
26337,Frequency (signal processing),Connection,Frequency with which a signal is processed.,Part,Value with unit,Frequency,"Yes, 50",No,FUNC_ARTICLE_FREQUENCY_SIGNAL_PROCESSING
26339,"Frequency (signal processing), set",Connection,Specific frequency to which a device or system is set for signal processing.,Part,Value with unit,Frequency,"Yes, 50",No,FUNC_ARTICLE_FREQUENCY_SIGNAL_PROCESSING_SET
26341,Frequency (input voltage),Connection,Frequency of the voltage supplied to a device or system.,Part,Value with unit,Frequency,"Yes, 50",No,FUNC_ARTICLE_INPUT_VOLTAGE_FREQUENCY
26343,Frequency range,Connection,Range of the frequencies in which a device or system works. The value is often specified in Hertz (Hz) or Kilohertz (kHz) and specifies the minimum and maximum frequencies that a device can process or generate.,Part,Value with unit,Frequency,"Yes, 50",No,FUNC_ARTICLE_FREQUENCY_RANGE
26345,Fill capacity,Connection,Ratio of the volume actually used to the maximum available volume of a container or space.,Part,Value with unit,Volume,"Yes, 50",No,FUNC_ARTICLE_FILLING_LEVEL
26347,Fill volume,Connection,Volume specification about the space occupied by the filler. The maximum volume that a container or similar product can hold.,Part,Value with unit,Volume,"Yes, 50",No,FUNC_ARTICLE_FILLING_VOLUME
26349,Function in rest position,Connection,Information on the flow paths in the non-actuated state of a pneumatic directional control valve.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_FUNKTION_IN_RUHESTELLUNG
26351,Suitable for cable diameter,Connection,Possible cable diameters for which a specific product or component is suitable.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_SUITABLE_FOR_CABLE_DIAMETERS
26354,Blower air flow,Connection,Air flow generated by a blower. The blower air flow is usually measured in cubic meters per hour (m³/h) or liters per second (l/s) and indicates how much air the blower can move in a specific time period.,Part,Value with unit,Flow rate,"Yes, 50",No,FUNC_ARTICLE_FAN_AIR_FLOW
26356,Suitable as monitoring device,Connection,Component can be used for temperature monitoring.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_SUITABLE_AS_MONITOR
26359,Suitable for degree of protection (IP),Connection,Classification of the protection of a device or a component against the penetration of foreign objects and water. The IP degree of protection (International Protection) is specified by two digits. The first digit describes the protection against foreign objects and contact. The second digit describes the protection against water.,Part,Integer,Not defined,"Yes, 50",No,FUNC_ARTICLE_SUITABLE_FOR_PROTECTION_CLASS_IP
26361,Actual volume flow: Accuracy,Connection,Describes the precision with which a device or system can measure the flow rate of an operating volume. This specification is often expressed as a percentage (%) and indicates how accurate the measurements are compared to the actual flow rate.,Part,Value with unit,Flow rate,"Yes, 50",No,FUNC_ARTICLE_ACCURACY_FOR_OPERATING_VOLUME_FLOW_RATE
26363,Dynamic viscosity: Accuracy,Connection,Describes the precision with which a device or system can measure the dynamic viscosity of a liquid. This specification is often expressed as a percentage (%) and indicates how accurate the measurements are compared to the actual value.,Part,Value with unit,Dynamic viscosity,"Yes, 50",No,FUNC_ARTICLE_ACCURACY_FOR_DYNAMIC_VISCOSITY
26365,Type of construction: Device,Connection,"Form of the housing and structure of the device. These specifications are, among other things, relevant for mounting and the operating location.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_UNIT_DESIGN
26367,Device class,Connection,Degree of protection of a housing. Specifies how well a device is protected against electric shocks.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_UNIT_CLASS
26369,BACnet: Device profile according to BACnet specification,Connection,A BACnet device profile defines the specific requirements that a device must fulfill in order to communicate with other BACnet-compatible devices. In this property (preset) rules and protocols according to BACnet are specified which are used during the setting of a default configuration.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_DEVICE_PROFILE_ACCORDING_TO_BACNET_SPECIFICATION
26371,Weight (part),Connection,Weight of the part without packaging and without transport device.,Part,Value with unit,Mass,"Yes, 50",No,FUNC_ARTICLE_WEIGHT_ITEM
26373,Total weight (part),Connection,Total weight of the part including all relevant components such as housing or supplemental parts.,Part,Value with unit,Mass,"Yes, 50",No,FUNC_ARTICLE_WEIGHT_TOTAL
26375,Weight (in kg/1000 m),Connection,"Weight of a part per 1000 meters of length. This specification is relevant for length-related parts such as cables, wires, pipes, etc.",Part,Value with unit,Mass,"Yes, 50",No,FUNC_ARTICLE_WEIGHT_KG_1000_M
26377,Weight (individual packaging),Connection,"Weight of the individual part packaging. Weight of the primary packaging that is directly around the individual product, without additional protective packaging.",Part,Value with unit,Mass,"Yes, 50",No,FUNC_ARTICLE_WEIGHT_OF_THE_INDIVIDUAL_ARTICLE_PACKAGING
26379,Weight (packaging),Connection,Total weight of the packaging of a product. This can include both the primary packaging (directly around the product) as well as the secondary packaging (additional protective packaging).,Part,Value with unit,Mass,"Yes, 50",No,FUNC_ARTICLE_WEIGHT_OF_THE_PACKAGING
26382,Actual power (hydraulic),Connection,Hydraulic power output or consumption (product of rated flow rate and pressure of a pressure fluid) of the component or system determined at the time under consideration.,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_ACTUAL_OUTPUT_HYDRAULIC
26384,"Actual power (hydraulic), max.",Connection,"Maximum hydraulic power output or consumption (product of rated flow rate and pressure of a pressure fluid) of the item or system, determined in a defined time interval.",Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_ACTUAL_OUTPUT_HYDRAULIC_MAX
26386,"Actual power (hydraulic), min.",Connection,"Lowest hydraulic power output or consumption (product of the rated flow rate and pressure of a pressure fluid) of the item or system, determined in a defined time interval.",Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_ACTUAL_OUTPUT_HYDRAULIC_MIN
26388,Actual power (pneumatic),Connection,Pneumatic power output or consumption (product of rated flow rate and pressure of a pressure fluid) of the component or system determined at the time under consideration.,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_ACTUAL_OUTPUT_PNEUMATIC
26390,"Actual power (pneumatic), max.",Connection,"Maximum pneumatic power output or consumption (product of rated flow rate and pressure of a pressure fluid) of the item or system, determined in a defined time interval.",Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_ACTUAL_OUTPUT_PNEUMATIC_MAX
26392,"Actual power (pneumatic), min.",Connection,"Lowest pneumatic power output or consumption (product of the rated flow rate and pressure of a pressure fluid) of the item or system, determined in a defined time interval.",Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_ACTUAL_POWER_PNEUMATIC_MIN
26394,Cable reel,Connection,Type of cable reel. Example: An extension cable is supplied with an integrated cable drum.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_CABLE_WINDER
26396,Cable entry into device,Connection,"Specifies the way in which a cable is inserted and fastened into the device, for example by means of a screw connection.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_CABLE_ENTRY_INTO_THE_DEVICE
26398,"Cable length, routed",Connection,Routed length of the cable.,Part,Value with unit,Length,"Yes, 50",No,FUNC_ARTICLE_CABLE_LENGTH_LAID
26399,"Cable length, max.",Connection,Maximum length of a cable that is permissible for a specific application or installation. Example: An extension cable may not be longer than 50 m in order to be used safely.,Part,Value with unit,Length,"Yes, 50",No,FUNC_ARTICLE_CABLE_LENGTH_MAX
26401,Cable: Voltage level,Connection,Voltage level of the cable.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_CABLE_LEVEL
26404,Characteristic curve,Connection,"Graphical representation of the relationship between two or more physical quantities of a product or item. Example: For a diode, the I-U characteristic curve shows the relation between the current (I) and the voltage (U) at the diode.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_CHARACTERISTIC
26406,Identification,Connection,"Marking or labeling of a product by applying numbers, letters, labels, symbols or colors with the aim of identifying the product and giving instructions for transport, handling and storage. Example: CE certification.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_LABELLING
26408,Climate class,Connection,"Specification of the environmental climatic conditions, i.e. air temperature, humidity and pressure at specific operating locations, that may occur during operation (including downtimes), storage or transportation on land or at sea. Maintenance and repair conditions are not included.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_CLIMATE_CLASS
26410,"Storage, transport and packaging (requirement)",Connection,Requirements for logistic processes.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_STORAGE_TRANSPORT_AND_PACKAGING_REQUIREMENT
26414,"Length, max.",Connection,Maximum length of a product or a component.,Part,Value with unit,Length,"Yes, 50",No,FUNC_ARTICLE_LENGTH_MAX
26416,"Length, min.",Connection,Minimum length of a product or a component.,Part,Value with unit,Length,"Yes, 50",No,FUNC_ARTICLE_LENGTH_MIN
26418,Power consumption,Connection,Quantity of electrical energy that a device or component consumes during operation. The power consumption describes the actual energy consumption.,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_POWER_CONSUMPTION
26420,"Power consumption, max.",Connection,Maximum quantity of electrical energy that a device or component can consume during operation. The power consumption describes the actual energy consumption.,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_MAX_POWER_CONSUMPTION
26422,"Power requirement, max.",Connection,Maximum quantity of energy that a device or plant requires to function properly. The power requirement describes the theoretical maximum power requirement.,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_POWER_REQUIREMENT_MAX
26424,"Power requirement, min.",Connection,Minimum quantity of energy that a device or plant requires to function properly.,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_POWER_REQUIREMENT_MIN
26426,"Performance description, standardized: Description (device, utility, service)",Connection,"In the context of the standardized performance description, this is the descriptive text of the performance description for a device, a utility or a service.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_PERFORMANCE_DESCRIPTION
26428,"Performance description (item, device)",Connection,"Describing texts or notes on an item or device. Example: The performance description of a motor can contain information about its maximum performance, rotation speed, efficiency class and operating areas.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_POWER_DESCRIPTION
26430,Performance unit (bill of quantities),Connection,"Measuring unit in which the output to be provided - in accordance with the performance catalog - is specified, for example cubic meter (m³) for concrete work or piece (unit) for individual items such as windows or doors. The bill of quantities describes all the services, materials and work that are required for a project or a procurement and serves as a basis for offers by suppliers or service providers.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_SERVICE_UNIT
26432,"Performance description, standardized: Performance group item number",Connection,"Unique identification number for a specific service item within a service group in the bill of quantities. Each service group contains several service items that can be identified by such a unique number. Example: In a performance group ""Piping and support systems"" a specific number stands for the position ""Drilling through walls and ceilings made of masonry"".",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_POWER_GROUP_ITEM_NUMBER_LGPOSNR
26434,Power circuit breaker - test available,Connection,"Specifies whether a power circuit breaker has already been checked and the corresponding check results are available. Example: For a low-voltage power circuit breaker the check includes, for example, the check of the contact resistance, the switching time measurement and the isolation test.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_CIRCUIT_BREAKER_TEST_AVAILABLE
26436,Supplier batch number,Connection,One-time and unique alphanumeric identifier used to uniquely identify products from different manufacturing processes.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_SUPPLIER_BATCH_NUMBER
26439,Bill of quantities: Identifier,Connection,This identifier is used to uniquely identify and classify a bill of quantities.,Part,Integer,Not defined,"Yes, 50",No,FUNC_ARTICLE_LV_IDENTIFIER
26441,Mass,Connection,Weight of a product or a component. Example: A motor has a mass of 50 kg.,Part,Value with unit,Mass,"Yes, 50",No,FUNC_ARTICLE_MASS
26444,Mass moment of inertia of the load,Connection,"Describes the resistance of a load to changes in its rotation around an axis. This is a measure of how difficult it is to change the rotational speed of the load and depends on the mass distribution of the load relative to the axis of rotation. Example: In the case of a rotating flywheel in a machine, the mass moment of inertia indicates the torque required to change the rotational speed of the flywheel.",Part,Value with unit,Inertia moment,"Yes, 50",No,FUNC_ARTICLE_MASS_MOMENT_OF_INERTIA_OF_THE_LOAD
26459,Measurement accuracy,Connection,Degree of similarity between the result of a measurement and a true value of the quantity to be measured. Example: Digital multimeters often have an accuracy of ±0.5% to ±1% of the measured value. Pressure sensors often have an accuracy of ±0.1% to ±1% of the full scale range.,Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_MEASURING_ACCURACY
26461,Measurand,Connection,"Physical quantity or characteristic detected by a measuring instrument or sensor. This can be, for example, temperature, pressure, length, volume, mass or another measurable property. The measurand thus defines exactly what is measured.",Part,Multilingual text,Not defined,"Yes, 50",No,FUNC_ARTICLE_MEASURED_VARIABLE
26463,Motor nominal power,Connection,Maximum power of the drive unit that can be achieved in continuous operation.,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_NOMINAL_MOTOR_POWER
26465,Nominal output torque,Connection,Maximum torque that a gearbox or a drive unit can transmit continuously under normal operating conditions. Torque available after transfer by the transmission. The torque is specified in Newton meters (Nm).,Part,Value with unit,Work,"Yes, 50",No,FUNC_ARTICLE_RATED_OUTPUT_TORQUE
26467,Nominal drive torque,Connection,Maximum torque that a motor drive can continuously output to the drive shaft without overloading or damage occurring. The torque is specified in Newton meters (Nm).,Part,Value with unit,Work,"Yes, 50",No,FUNC_ARTICLE_RATED_DRIVING_TORQUE
26469,Nominal rotation speed,Connection,Rotation speed at which a motor or machine outputs the maximum power under normal operating conditions. This rotation speed is specified in revolutions per minute (rpm).,Part,Value with unit,Rated speed,"Yes, 50",No,FUNC_ARTICLE_RATED_SPEED
26471,Nominal pressure,Connection,Maximum permissible pressure that an item or piping can withstand under normal operating conditions. This pressure is specified in bar.,Part,Value with unit,Pressure,"Yes, 50",No,FUNC_ARTICLE_NOMINAL_PRESSURE
26473,Pressure range,Connection,Specified graduation series in accordance with ISO 7268 for the maximum permissible working pressure.,Part,Value with unit,Not defined,"Yes, 50",No,FUNC_ARTICLE_NOMINAL_PRESSURE_RANGE
26475,Nominal power,Connection,"Power of the device, which is specified by the manufacturer. The nominal power can relate to the power consumed or output, depending on the device.",Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_RATED_POWER_KW
26479,"Nominal power (in kW), max.",Connection,Suitable maximum possible nominal power in kilowatts (kW).,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_MAX_RATED_POWER
26481,"Nominal power (in kW), min.",Connection,Suitable minimum possible nominal power in kilowatts (kW).,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_RATED_POWER_MIN
26483,Nominal power consumption,Connection,Maximum electrical power consumed by a device or component under normal operating conditions. This power is usually specified in watts (W) or kilowatts (kW).,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_NOMINAL_POWER_CONSUMPTION
26485,Nominal power requirement,Connection,Maximum electrical power that a device or plant requires under normal operating conditions to function properly. This power is usually specified in kilowatts (kW).,Part,Value with unit,Power,"Yes, 50",No,FUNC_ARTICLE_NOMINAL_POWER_REQUIREMENT
26487,Nominal voltage,Connection,The value of the voltage specified by the manufacturer or supplier in normal operation.,Part,Value with unit,Voltage,"Yes, 50",No,FUNC_ARTICLE_RATED_VOLTAGE
26489,Nominal voltage (AC 50 Hz),Connection,Specified value of the electric voltage for alternating current with a frequency of 50 Hertz.,Part,Value with unit,Voltage,"Yes, 50",No,FUNC_ARTICLE_RATED_VOLTAGE_FOR_AC_50_HZ
26491,Nominal voltage (AC),Connection,Specified value of the electrical voltage for alternating current.,Part,Value with unit,Voltage,"Yes, 50",No,FUNC_ARTICLE_RATED_VOLTAGE_FOR_AC
26493,Nominal voltage (DC),Connection,Specified value of the electric voltage for direct current.,Part,Value with unit,Voltage,"Yes, 50",No,FUNC_ARTICLE_RATED_VOLTAGE_FOR_DC
26495,Nominal voltage (load circuit),Connection,"Specified voltage in volt, which is foreseen for the operation of an electrical load circuit.",Part,Value with unit,Voltage,"Yes, 50",No,FUNC_ARTICLE_RATED_VOLTAGE_OF_THE_LOAD_CIRCUIT
26497,Nominal voltage (control circuit),Connection,"Specified voltage in volt, which is foreseen for the operation of an electrical control circuit.",Part,Value with unit,Voltage,"Yes, 50",No,FUNC_ARTICLE_RATED_VOLTAGE_OF_THE_CONTROL_CIRCUIT
