ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
20462,Mounting site (of mounting panel),Function,Mounting site of the mounting panel on which the item is placed.,Data,Multilingual text,Not defined,No,Yes,FUNC_ARTICLEPLACEMENT_MOUNTINGPLATE_MOUNTINGLOCATION
20463,Function text (of main function),Function,Shows the function text of the associated main function at a part placement.,Data,Multilingual text,Not defined,No,Yes,FUNC_ARTICLEPLACEMENT_DEVICE_FUNCTIONTEXT
20465,Mounting panel (identifying),Function,,Data,Monolingual text,Not defined,No,Yes,FUNC_ARTICLEPLACEMENT_MOUNTINGPLATE
20466,Trade,Function,Determines the technology to be applied or selected. The following values are possible:,Data,Integer,Not defined,No,No,FUNC_CRAFT
20469,Grouped by device,Function,Shows whether the function belongs to a device group.,Data,Boolean (True / False),Not defined,No,Yes,FUNC_INDEVICEGROUP
20856,Plugs: Coding,Function,"Coding is useful in order to distinguish between several plugs. By default, the property is preset with the value of the part property (ID 22103) of the same name of the associated part.",Data,Monolingual text,Not defined,No,No,FUNC_PLUGCODING
20863,Pipe class,Function,"The pipe class specifies the range of application in relation to the pressure and temperature, meaning the maximum permissible pressure at which the piping may be operated at a maximum permissible temperature. When doing this, a pipe class contains a fixed number of pipe items, such as pipes, fittings, flanges, nuts, bolts, and gaskets.",Data,Monolingual text,Not defined,No,No,FUNC_PIPECLASS
20864,Material,Function,,Data,Multilingual text,Not defined,No,No,FUNC_MATERIAL
20865,Nominal pressure level,Function,"The nominal pressure of a pipe system specifies a reference value. The designation PN (""Pressure Nominal"") is used, followed by a whole number without dimensions that indicates the design pressure in bar at room temperature (20° C). The permissible pressure is correspondingly smaller at higher temperatures, depending on the permissible material characteristics (yield point).",Data,Monolingual text,Not defined,No,No,FUNC_PRESSURELEVEL
20866,Hose line length,Function,"Length of a hose line, is used in the hose line identification.",Data,Value with unit,Not defined,No,No,FUNC_HOSE_LENGTH
20867,Hose line identification,Function,The hose line identification in Eplan fulfills the specifications of the hose line standard DIN 20066 and is made up of the values of the following data:,Data,Monolingual text,Not defined,No,No,FUNC_HOSE_MARKING
20868,Manufacturing date,Function,"Manufacturing date (Year + Month), is used in the hose line identification. The time is output in the local time of the user in accordance with the set time zone.",Data,Time / Date,Not defined,No,No,FUNC_HOSE_CREATEDATE
20869,Torsion angle,Function,The torsion angle is the angle that is specified when two elbow fittings have to be mounted offset to each other at the hose.,Data,Monolingual text,Not defined,No,No,FUNC_ROTATION_ANGLE
20870,Max. working pressure,Function,"Working pressure with specification of the unit, is used in the hose line identification.",Data,Value with unit,Not defined,No,No,FUNC_PRESSURE
20901,Supplementary field,Function,"A max. of 1,000 supplementary fields can be defined for the function using the index.",Data,Multilingual text,Not defined,"Yes, 1000",No,FUNC_SUPPLEMENTARYFIELD
20914,Subtrade of part reference,Function,Subtrade of the associated part reference. A max. of 50 definitions can be defined using the index.,Data,Multilingual text,Not defined,"Yes, 50",No,PROJ_ARTICLEREF_SUBCRAFT
20930,Check run messages available,Function,"Shows (after a check run) whether messages occurred for a function or a part. These messages can be viewed in the message management or in the ""Messages"" tab of the parts management. The property can also be used in the block properties. If messages relating to the function exist, the value ""X"" is output.",Data,Boolean (True / False),Not defined,No,Yes,MESSAGEMGMT_MESSAGES
25031,AutomationML GUID 2,Function,The property manages a second GUID that is required during a PLC data exchange in AutomationML AR APC format. The GUID is generated automatically and should normally not be modified manually. Only the index [1] is used here. In this property the GUID of the symbolic address is stored at PLC connection points that are digital or analog inputs / outputs. At PLC boxes the GUID of the rack is stored in this property.,Data,Monolingual text,Not defined,"Yes, 12",No,AUTOMATIONML_OBJECTID_2
25102,Cross-reference (external),Function,,Data,Monolingual text,Not defined,No,No,FUNCTION_EXTERNALCROSSREFERENCE
35109,Number of connections used (single-line cables),Function,Manually entered number of used cable connections for single-line cables and shields.,Data,Integer,Not defined,No,No,CABLE_COUNTOFUSEDWIRES_MANUAL
